"","X","Observation.id","Observation.date","Description","Media.file","Total.length","FPS","Oleamide.Exposure","Experimental.Day","Photoperiod","Human.Disturbance","Subject","Behavior","Behavioral.category","Modifiers","Behavior.type","Start..s.","Stop..s.","Duration..s.","Comment.start","Comment.stop","ind","obs","date","time","rtime","m1","m2","Subject_tax","exposure","bottle","rphoto","newbehav","actlevel","block","newstart","newstop","newduration","row","rownum","stoptime","dur","row_id"
"1906",7662,"Ragnar d2_Total","6/23/22 10:01",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Ragnar/Jun23 (d2)/Ragnar_d2_Total.mov",14297,29.97,"pre","2","day","yes","Swim Crab2","left",NA,NA,"STATE",5495.947,14297,8801.336,NA,NA,"Ragnar","d2_Total",22-06-23,"10:01:00",12:30:00,NA,"","Swim Crab","pre","NA","crep","Left",NA,1,5495.947,14297,8801.336,1949,1593,13:59:17.336,5357.336,9650
"1907",8755,"Ragnar d2_Total","6/23/22 10:01",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Ragnar/Jun23 (d2)/Ragnar_d2_Total.mov",14297,29.97,"pre","2","day","yes","Hermit Crab2","right",NA,NA,"STATE",8571.295,10141,1569.272,NA,NA,"Ragnar","d2_Total",22-06-23,"10:01:00",12:30:00,NA,"","Hermit Crab","pre","NA","crep","Right",NA,1,8571.295,10141,1569.272,1950,1594,12:50:00.272,1200.272,9651
"1908",1777,"Ragnar S1110003","6/23/22 11:31",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Ragnar/Jun23 (d2)/S1110003.MP4",1801,29.97,"pre","2","day","yes","Octopus","right",NA,NA,"STATE",0,1801,1800.799,NA,NA,"Ragnar","S1110003",22-06-23,"11:31:00",12:30:00,NA,"","Octopus","pre","NA","crep","Right",NA,1,0,3602,3602,2114,1740,12:31:02.000,62,9652
"1909",1779,"Ragnar S1110003","6/23/22 11:31",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Ragnar/Jun23 (d2)/S1110003.MP4",1801,29.97,"pre","2","day","yes","Clam1","right",NA,NA,"STATE",0,1801,1800.799,NA,NA,"Ragnar","S1110003",22-06-23,"11:31:00",12:30:00,NA,"","Clam","pre","NA","crep","Right",NA,1,0,3602,3602,2116,1741,12:31:02.000,62,9653
"1910",1780,"Ragnar S1110003","6/23/22 11:31",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Ragnar/Jun23 (d2)/S1110003.MP4",1801,29.97,"pre","2","day","yes","Clam2","Stationary",NA,"Unknown","STATE",0,1801,1800.799,NA,NA,"Ragnar","S1110003",22-06-23,"11:31:00",12:30:00,"Unknown","","Clam","pre","NA","crep","Stationary- Inert",2,1,0,3602,3602,2117,1742,12:31:02.000,62,9654
"1911",1781,"Ragnar S1110003","6/23/22 11:31",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Ragnar/Jun23 (d2)/S1110003.MP4",1801,29.97,"pre","2","day","yes","Clam2","right",NA,NA,"STATE",0,1801,1800.799,NA,NA,"Ragnar","S1110003",22-06-23,"11:31:00",12:30:00,NA,"","Clam","pre","NA","crep","Right",NA,1,0,3602,3602,2118,1743,12:31:02.000,62,9655
"1912",1783,"Ragnar S1110003","6/23/22 11:31",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Ragnar/Jun23 (d2)/S1110003.MP4",1801,29.97,"pre","2","day","yes","Clam3","left",NA,NA,"STATE",0,1801,1800.799,NA,NA,"Ragnar","S1110003",22-06-23,"11:31:00",12:30:00,NA,"","Clam","pre","NA","crep","Left",NA,1,0,3602,3602,2120,1745,12:31:02.000,62,9656
"1913",1785,"Ragnar S1110003","6/23/22 11:31",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Ragnar/Jun23 (d2)/S1110003.MP4",1801,29.97,"pre","2","day","yes","Hermit Crab1","left",NA,NA,"STATE",0,1801,1800.799,NA,NA,"Ragnar","S1110003",22-06-23,"11:31:00",12:30:00,NA,"","Hermit Crab","pre","NA","crep","Left",NA,1,0,3602,3602,2122,1746,12:31:02.000,62,9657
"1914",1787,"Ragnar S1110003","6/23/22 11:31",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Ragnar/Jun23 (d2)/S1110003.MP4",1801,29.97,"pre","2","day","yes","Hermit Crab2","left",NA,NA,"STATE",0,1801,1800.799,NA,NA,"Ragnar","S1110003",22-06-23,"11:31:00",12:30:00,NA,"","Hermit Crab","pre","NA","crep","Left",NA,1,0,3602,3602,2124,1748,12:31:02.000,62,9658
"1915",1789,"Ragnar S1110003","6/23/22 11:31",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Ragnar/Jun23 (d2)/S1110003.MP4",1801,29.97,"pre","2","day","yes","Hermit Crab3","left",NA,NA,"STATE",0,1801,1800.799,NA,NA,"Ragnar","S1110003",22-06-23,"11:31:00",12:30:00,NA,"","Hermit Crab","pre","NA","crep","Left",NA,1,0,3602,3602,2126,1750,12:31:02.000,62,9659
"1916",1790,"Ragnar S1110003","6/23/22 11:31",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Ragnar/Jun23 (d2)/S1110003.MP4",1801,29.97,"pre","2","day","yes","Snail1","Burrow","Evasion",NA,"STATE",0,1801,1800.799,NA,NA,"Ragnar","S1110003",22-06-23,"11:31:00",12:30:00,NA,"","Snail","pre","NA","crep","Stationary- Burrowed",1,1,0,3602,3602,2127,1751,12:31:02.000,62,9660
"1917",1791,"Ragnar S1110003","6/23/22 11:31",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Ragnar/Jun23 (d2)/S1110003.MP4",1801,29.97,"pre","2","day","yes","Snail1","right",NA,NA,"STATE",0,1801,1800.799,NA,NA,"Ragnar","S1110003",22-06-23,"11:31:00",12:30:00,NA,"","Snail","pre","NA","crep","Right",NA,1,0,3602,3602,2128,1752,12:31:02.000,62,9661
"1918",1792,"Ragnar S1110003","6/23/22 11:31",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Ragnar/Jun23 (d2)/S1110003.MP4",1801,29.97,"pre","2","day","yes","Snail2","Unobservable",NA,NA,"STATE",0,1801,1800.799,NA,NA,"Ragnar","S1110003",22-06-23,"11:31:00",12:30:00,NA,"","Snail","pre","NA","crep","Unobservable",NA,1,0,3602,3602,2129,1753,12:31:02.000,62,9662
"1919",1793,"Ragnar S1110003","6/23/22 11:31",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Ragnar/Jun23 (d2)/S1110003.MP4",1801,29.97,"pre","2","day","yes","Snail3","Unobservable",NA,NA,"STATE",0,1801,1800.799,NA,NA,"Ragnar","S1110003",22-06-23,"11:31:00",12:30:00,NA,"","Snail","pre","NA","crep","Unobservable",NA,1,0,3602,3602,2130,1754,12:31:02.000,62,9663
"1920",1795,"Ragnar S1110003","6/23/22 11:31",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Ragnar/Jun23 (d2)/S1110003.MP4",1801,29.97,"pre","2","day","yes","Swim Crab1","Stationary",NA,"Alert Sitting","STATE",0,1801,1800.799,NA,NA,"Ragnar","S1110003",22-06-23,"11:31:00",12:30:00,"Alert Sitting","","Swim Crab","pre","NA","crep","Stationary- Active",3,1,0,3602,3602,2132,1756,12:31:02.000,62,9664
"1921",1796,"Ragnar S1110003","6/23/22 11:31",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Ragnar/Jun23 (d2)/S1110003.MP4",1801,29.97,"pre","2","day","yes","Swim Crab1","right",NA,NA,"STATE",0,1801,1800.799,NA,NA,"Ragnar","S1110003",22-06-23,"11:31:00",12:30:00,NA,"","Swim Crab","pre","NA","crep","Right",NA,1,0,3602,3602,2133,1757,12:31:02.000,62,9665
"1922",1798,"Ragnar S1110003","6/23/22 11:31",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Ragnar/Jun23 (d2)/S1110003.MP4",1801,29.97,"pre","2","day","yes","Swim Crab2","left",NA,NA,"STATE",0,1801,1800.799,NA,NA,"Ragnar","S1110003",22-06-23,"11:31:00",12:30:00,NA,"","Swim Crab","pre","NA","crep","Left",NA,1,0,3602,3602,2135,1758,12:31:02.000,62,9666
"1923",2934,"Ragnar S1110003","6/23/22 11:31",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Ragnar/Jun23 (d2)/S1110003.MP4",1801,29.97,"pre","2","day","yes","Hermit Crab2","Stationary",NA,"Alert Sitting","STATE",315.455,1801,1485.344,NA,NA,"Ragnar","S1110003",22-06-23,"11:31:00",12:30:00,"Alert Sitting","","Hermit Crab","pre","NA","crep","Stationary- Active",3,1,315.455,3602,3286.545,2143,1765,12:31:01.545,61.5449999999983,9667
"1924",3606,"Ragnar S1110003","6/23/22 11:31",NA,"/Volumes/McCoy Octo Data/OctopusVideos/Ragnar/Jun23 (d2)/S1110003.MP4",1801,29.97,"pre","2","day","yes","Swim Crab2","Burrow","Evasion",NA,"STATE",666.962,1801,1133.837,NA,NA,"Ragnar","S1110003",22-06-23,"11:31:00",12:30:00,NA,"","Swim Crab","pre","NA","crep","Stationary- Burrowed",1,1,666.962,3602,2935.038,2146,1768,12:31:02.038,62.0380000000005,9668
